ORDR-Num,Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,Exclusivity Protected Indication *,Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key,Good,Rare Disease,GARD_ID,UNII,Gene,UniProt,Family,Name,DrugBank gene1,DrugBank gene2,DrugBank gene3,MOA Long,Targets (NPC),MOA
2938,Imatinib mesylate,Gleevec,10/5/05,Treatment of myeloproliferative disorders/myelodysplastic syndromes associated with platelet-derived growth factor gene re-arrangements,Designated/Approved,,Treatment of adult patients with myelodysplastic/myeloproliferative diseases (MDS/MPD) associated with PDGFR (platelet-derived growth factor receptor) gene re-arrangements, 10/19/2006 , 10/19/2013 ,,Novartis Pharmaceuticals Corporation,One Health Plaza,Mail Code 105/1E870D,East Hanover,New Jersey,7936,United States,209105,TRUE,Myelodysplastic syndromes,7132,8A1O1M485B,ABL1,P00519,Kinase,Tyrosine-protein kinase ABL1,,,,"Imatinib mesylate is a protein-tyrosine kinase inhibitor that inhibits the Bcr-Abl tyrosine kinase, the constitutive abnormal tyrosine kinase created by the Philadelphia chromosome abnormality in chronic myeloid leukemia (CML). It inhibits proliferation and induces apoptosis in Bcr-Abl positive cell lines as well as fresh leukemic cells from Philadelphia chromosome positive chronic myeloid leukemia. Imatinib also inhibits the receptor tyrosine kinases for platelet derived growth factor (PDGF) and stem cell factor (SCF) - called c-kit. Imatinib was identified in the late 1990s by Dr Brian J. Druker. Its development is an excellent example of rational drug design. Soon after identification of the bcr-abl target, the search for an inhibitor began. Chemists used a high-throughput screen of chemical libraries to identify the molecule 2-phenylaminopyrimidine. This lead compound was then tested and modified by the introduction of methyl and benzamide groups to give it enhanced binding properties, resulting in imatinib.",DDR1|CSF1R|ABCG2|BCR|CYP2C8|CYP3A5|PDGFRA|PDGFRB|CYP2C19|RET|ABL1|NTRK1|KIT,Bcr-Abl kinase inhibitor%7CKIT inhibitor%7CPDGFR tyrosine kinase receptor inhibitor
2941,imatinib mesylate,,5/6/14,Treatment of progressive multifocal leukencephalopathy,Designated,Not FDA Approved for Orphan Indication,,,,,"Inhibikase Therapeutics, Inc.",3350 Riverwood Parkway,,Atlanta,Georgia,30339,United States,428914,TRUE,Progressive multifocal leukoencephalopathy,7468,8A1O1M485B,ABL1,P00519,Kinase,Tyrosine-protein kinase ABL1,,,,"Imatinib mesylate is a protein-tyrosine kinase inhibitor that inhibits the Bcr-Abl tyrosine kinase, the constitutive abnormal tyrosine kinase created by the Philadelphia chromosome abnormality in chronic myeloid leukemia (CML). It inhibits proliferation and induces apoptosis in Bcr-Abl positive cell lines as well as fresh leukemic cells from Philadelphia chromosome positive chronic myeloid leukemia. Imatinib also inhibits the receptor tyrosine kinases for platelet derived growth factor (PDGF) and stem cell factor (SCF) - called c-kit. Imatinib was identified in the late 1990s by Dr Brian J. Druker. Its development is an excellent example of rational drug design. Soon after identification of the bcr-abl target, the search for an inhibitor began. Chemists used a high-throughput screen of chemical libraries to identify the molecule 2-phenylaminopyrimidine. This lead compound was then tested and modified by the introduction of methyl and benzamide groups to give it enhanced binding properties, resulting in imatinib.",DDR1|CSF1R|ABCG2|BCR|CYP2C8|CYP3A5|PDGFRA|PDGFRB|CYP2C19|RET|ABL1|NTRK1|KIT,Bcr-Abl kinase inhibitor%7CKIT inhibitor%7CPDGFR tyrosine kinase receptor inhibitor
3561,Midodrine HCl,Amatine,6/21/85,Treatment of patients with symptomatic orthostatic hypotension.,Designated/Approved,,Treatment of symptomatic orthostatic hypotension., 09/06/1996 , 09/06/2003 ,,"Takeda Development Center Americas, Inc.",95 Hayden Avenue,,Lexington,Massachusetts,2421,United States,7585,TRUE,Primary orthostatic hypotension,12959,59JV96YTXV,ADRA1A,P35348,GPCR,Alpha-1A adrenergic receptor,ADRA1A,ADRA1B,,"Midodrine undergoes metabolism to form its pharmacologically active metabolite, desglymidodrine. Desglymidodrine acts as an agonist at the alpha<sub>1</sub>-adrenergic receptors expressed in the arteriolar and venous vasculature. Activation of alpha<sub>1</sub>-adrenergic receptor signaling pathways lead to an increase in the vascular tone and elevation of blood pressure. Desglymidodrine is reported to have negligible effect on the cardiac beta-adrenergic receptors.",ADRA1D|ADRA1B|ADRA1A,adrenergic receptor agonist
2103,droxidopa,NORTHERA,1/17/07,"Treatment of neurogenic symptomatic orthostatic hypotension in patients with primary autonomic failure, dopamine-beta-hydroxylase deficiency, and nondiabetic autonomic neuropathy.",Designated/Approved,,"Treatment of orthostatic dizziness, lightheadedness, or the ""feeling that you are about to black out"" in adult patients with symptomatic neurogenic orthostatic hypotension caused by primary autonomic failure (Parkinson's disease, multiple system atrophy, and pure autonomic failure), dopamine beta-hydroxylase deficiency, and non-diabetic autonomic neuropathy.", 02/18/2014 , 02/18/2021 ,"Treatment of orthostatic dizziness, lightheadedness, or the ""feeling that you are about to black out"" in adult patients with symptomatic neurogenic orthostatic hypotension caused by primary autonomic failure (Parkinson's disease, multiple system atrophy, and pure autonomic failure), dopamine beta-hydroxylase deficiency, and non-diabetic autonomic neuropathy.",Lundbeck LLC,"3530 Toringdon Way, Suite 200",,Charlotte,North Carolina,28277,United States,229506,TRUE,Pure autonomic failure,10428,J7A92W69L7,ADRB2,P07550,GPCR,Beta-2 adrenergic receptor,ADRA1A,ADRA1B,ADRA1D,,,
1976,Desmopressin acetate,,1/22/91,Treatment of mild hemophilia A and von Willebrand's disease.,Designated/Approved,,Treatment of patients with hemophilia A or von Willebrand's disease (type I) whose factor VIII coagulant activity level is greater than 5%., 03/07/1994 , 03/07/2001 ,,"Ferring Pharmaceuticals, Inc.",100 Interpace Parkway,,Parsippany-Troy Hills,New Jersey,7054,United States,51490,TRUE,Hemophilia A,6591,XB13HYU18U,AVPR2,P30518,GPCR,Vasopressin V2 receptor,AVPR2,AVPR1A,AVPR1B,"Upon binding of desmopressin to V2 receptors in the basolateral membrane of the cells of the distal tubule and collecting ducts of the nephron, adenylyl cyclase is stimulated. The resulting intracellular cascades in the collecting duct lead to increased rate of insertion of water channels, called aquaporins, into the lumenal membrane and enhanced the permeability of the membrane to water [T28]. ",AVPR1A|AVPR1B|AVPR2|OXTR,vasopressin receptor agonist
5705,venetoclax,VENCLEXTA,9/20/12,Treatment of chronic lymphocytic leukemia,Designated/Approved,,VENCLEXTA is indicated for the treatment of adult patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL)., 05/15/2019 , 05/15/2026 ,Treatment of previously untreated adult patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL),"AbbVie, Inc",1 North Waukegan Road,"Dept. PA72, Bldg. AP30",North Chicago,Illinois,60064,United States,375612,TRUE,Chronic lymphocytic leukemia,6104,N54AIC43PW,BCL2,P10415,Unknown,Apoptosis regulator Bcl-2,BCL2,,,"Proteins in the B cell CLL/lymphoma 2 (BCL-2) family are necessary regulators of the apoptotic (anti-cell programmed death) process. This family comprises proapoptotic and prosurvival proteins for various cells. Cancer cells evade apoptosis by inhibiting programmed cell death (apoptosis). The therapeutic potential of directly inhibiting prosurvival proteins was unveiled with the development of navitoclax, a selective inhibitor of both BCL-2 and BCL-2-like 1 (BCL-X(L)), which has demonstrated clinical efficacy in some BCL-2-dependent hematological cancers [A18565]. Selective inhibition of BCL-2 by venetoclax, sparing BCL-xL enables therapeutic induction of apoptosis without the negative effect of thrombocytopenia [A40022], [A18565].   Venetoclax helps restore the process of apoptosis by binding directly to the BCL-2 protein, displacing pro-apoptotic proteins, leading to mitochondrial outer membrane permeabilization and the activation of caspase enzymes. In nonclinical studies, venetoclax has shown cytotoxic activity in tumor cells that overexpress BCL-2 [FDA label].",BCL2,BCL inhibitor
5706,venetoclax,VENCLEXTA,9/20/12,Treatment of chronic lymphocytic leukemia,Designated/Approved,,"Treatment of patients with chronic lymphocytic leukemia (CLL) with 17p deletion, as detected by an FDA approved test, who have received at least one prior therapy", 04/11/2016 , 04/11/2023 ,"Treatment of patients with chronic lymphocytic leukemia (CLL) with 17p deletion, as detected by an FDA approved test, who have received at least one prior therapy","AbbVie, Inc",1 North Waukegan Road,"Dept. PA72, Bldg. AP30",North Chicago,Illinois,60064,United States,375612,TRUE,Chronic lymphocytic leukemia,6104,N54AIC43PW,BCL2,P10415,Unknown,Apoptosis regulator Bcl-2,BCL2,,,"Proteins in the B cell CLL/lymphoma 2 (BCL-2) family are necessary regulators of the apoptotic (anti-cell programmed death) process. This family comprises proapoptotic and prosurvival proteins for various cells. Cancer cells evade apoptosis by inhibiting programmed cell death (apoptosis). The therapeutic potential of directly inhibiting prosurvival proteins was unveiled with the development of navitoclax, a selective inhibitor of both BCL-2 and BCL-2-like 1 (BCL-X(L)), which has demonstrated clinical efficacy in some BCL-2-dependent hematological cancers [A18565]. Selective inhibition of BCL-2 by venetoclax, sparing BCL-xL enables therapeutic induction of apoptosis without the negative effect of thrombocytopenia [A40022], [A18565].   Venetoclax helps restore the process of apoptosis by binding directly to the BCL-2 protein, displacing pro-apoptotic proteins, leading to mitochondrial outer membrane permeabilization and the activation of caspase enzymes. In nonclinical studies, venetoclax has shown cytotoxic activity in tumor cells that overexpress BCL-2 [FDA label].",BCL2,BCL inhibitor
5709,venetoclax,VENCLEXTA,9/20/12,Treatment of chronic lymphocytic leukemia,Designated/Approved,,"VENCLEXTA (venetoclax) indicated for the treatment of patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL), with or without 17p deletion, who have received at least one prior therapy.", 06/08/2018 , 06/08/2025 ,"For treatment of patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL), without 17p deletion, who have received at least one prior therapy.","AbbVie, Inc",1 North Waukegan Road,"Dept. PA72, Bldg. AP30",North Chicago,Illinois,60064,United States,375612,TRUE,Chronic lymphocytic leukemia,6104,N54AIC43PW,BCL2,P10415,Unknown,Apoptosis regulator Bcl-2,BCL2,,,"Proteins in the B cell CLL/lymphoma 2 (BCL-2) family are necessary regulators of the apoptotic (anti-cell programmed death) process. This family comprises proapoptotic and prosurvival proteins for various cells. Cancer cells evade apoptosis by inhibiting programmed cell death (apoptosis). The therapeutic potential of directly inhibiting prosurvival proteins was unveiled with the development of navitoclax, a selective inhibitor of both BCL-2 and BCL-2-like 1 (BCL-X(L)), which has demonstrated clinical efficacy in some BCL-2-dependent hematological cancers [A18565]. Selective inhibition of BCL-2 by venetoclax, sparing BCL-xL enables therapeutic induction of apoptosis without the negative effect of thrombocytopenia [A40022], [A18565].   Venetoclax helps restore the process of apoptosis by binding directly to the BCL-2 protein, displacing pro-apoptotic proteins, leading to mitochondrial outer membrane permeabilization and the activation of caspase enzymes. In nonclinical studies, venetoclax has shown cytotoxic activity in tumor cells that overexpress BCL-2 [FDA label].",BCL2,BCL inhibitor
366,"4-(4-{[2-(4-chlorophenyl)-4,4-dimethylcyclohex-1-en-1-yl]methyl}piperazin-1-yl)-N-({3-nitro-4-[(tetrahydro-2H-pyran-4-ylmethyl)amino]phenyl}sulfonyl)-2-(1H-pyrrolo[2,3-b]pyridin-5-yloxy)benzamide",,3/27/14,Treatment of diffuse large B-cell lymphoma.,Designated,Not FDA Approved for Orphan Indication,,,,,AbbVie,Research and Development,1 North Waukegan Road,North Chicago,Illinois,60064,United States,423814,TRUE,Diffuse Large B-Cell Lymphoma,3178,N54AIC43PW,BCL2,P10415,Unknown,Apoptosis regulator Bcl-2,BCL2,,,"Proteins in the B cell CLL/lymphoma 2 (BCL-2) family are necessary regulators of the apoptotic (anti-cell programmed death) process. This family comprises proapoptotic and prosurvival proteins for various cells. Cancer cells evade apoptosis by inhibiting programmed cell death (apoptosis). The therapeutic potential of directly inhibiting prosurvival proteins was unveiled with the development of navitoclax, a selective inhibitor of both BCL-2 and BCL-2-like 1 (BCL-X(L)), which has demonstrated clinical efficacy in some BCL-2-dependent hematological cancers [A18565]. Selective inhibition of BCL-2 by venetoclax, sparing BCL-xL enables therapeutic induction of apoptosis without the negative effect of thrombocytopenia [A40022], [A18565].   Venetoclax helps restore the process of apoptosis by binding directly to the BCL-2 protein, displacing pro-apoptotic proteins, leading to mitochondrial outer membrane permeabilization and the activation of caspase enzymes. In nonclinical studies, venetoclax has shown cytotoxic activity in tumor cells that overexpress BCL-2 [FDA label].",BCL2,BCL inhibitor
5710,venetoclax,,8/29/16,Treatment of multiple myeloma,Designated,Not FDA Approved for Orphan Indication,,,,,AbbVie Inc.,Regualtory Affairs,1 North Waukegan Road,North Chicago,Illinois,60064,United States,536116,TRUE,Multiple myeloma,7108,N54AIC43PW,BCL2,P10415,Unknown,Apoptosis regulator Bcl-2,BCL2,,,"Proteins in the B cell CLL/lymphoma 2 (BCL-2) family are necessary regulators of the apoptotic (anti-cell programmed death) process. This family comprises proapoptotic and prosurvival proteins for various cells. Cancer cells evade apoptosis by inhibiting programmed cell death (apoptosis). The therapeutic potential of directly inhibiting prosurvival proteins was unveiled with the development of navitoclax, a selective inhibitor of both BCL-2 and BCL-2-like 1 (BCL-X(L)), which has demonstrated clinical efficacy in some BCL-2-dependent hematological cancers [A18565]. Selective inhibition of BCL-2 by venetoclax, sparing BCL-xL enables therapeutic induction of apoptosis without the negative effect of thrombocytopenia [A40022], [A18565].   Venetoclax helps restore the process of apoptosis by binding directly to the BCL-2 protein, displacing pro-apoptotic proteins, leading to mitochondrial outer membrane permeabilization and the activation of caspase enzymes. In nonclinical studies, venetoclax has shown cytotoxic activity in tumor cells that overexpress BCL-2 [FDA label].",BCL2,BCL inhibitor
2868,ibrutinib,IMBRUVICA,5/30/13,Treatment of small lymphocytic lymphoma,Designated/Approved,,Indicated for the treatment of patients with chronic lymphocytic leukemia (CLL)/small lymphocytic lymphoma (SLL) and indicated for the treatment of patients with chronic lymphocytic leukemia (CLL)/small lymphocytic leukemia (SLL) with 17p deletion., 05/06/2016 , 05/06/2023 ,For treatment of patients with small lymphocytic lymphoma (SLL),"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,395513,TRUE,B-cell lymphoma,5877,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2879,ibrutinib,Imbruvica,4/6/12,Treatment of chronic lymphocytic leukemia (CLL),Designated/Approved,,Treatment of patients with chronic lymphocytic leukemia (CLL) who have received at least one prior therapy, 02/12/2014 , 02/12/2021 ,Treatment of patients with chronic lymphocytic leukemia (CLL) who have received at least one prior therapy,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,368012,TRUE,Chronic lymphocytic leukemia,6104,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2880,ibrutinib,Imbruvica,4/6/12,Treatment of chronic lymphocytic leukemia (CLL),Designated/Approved,,Indicated for the treatment of patients with chronic lymphocytic leukemia, 03/04/2016 , 03/04/2023 ,Indicated for the treatment of patients with chronic lymphocytic leukemia without 17p deletion who have not received at least one prior therapy (first line therapy).,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,368012,TRUE,Chronic lymphocytic leukemia,6104,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2881,ibrutinib,Imbruvica,4/6/12,Treatment of chronic lymphocytic leukemia (CLL),Designated/Approved,,Treatment of patients with chronic lymphocytic leukemia (CLL) who have received at least one prior therapy and treatment of patients with chronic lymphocytic leukemia (CLL) with 17p deletion, 07/28/2014 , 07/28/2021 ,Treatment of chronic lymphocytic leukemia with 17p deletion who have not received at least one prior therapy,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,368012,TRUE,Chronic lymphocytic leukemia,6104,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2878,ibrutinib,,3/27/12,Treatment of chronic lymphocytic leukemia (CLL).,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,366212,TRUE,Chronic lymphocytic leukemia,6104,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2871,ibrutinib,,10/23/13,Treatment of diffuse large B-cell lymphoma,Designated,Not FDA Approved for Orphan Indication,,,,,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,409713,TRUE,Diffuse Large B-Cell Lymphoma,3178,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2866,ibrutinib,,9/8/14,Treatment of follicular lymphoma,Designated,Not FDA Approved for Orphan Indication,,,,,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,444414,TRUE,Follicular lymphoma,2356,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2870,ibrutinib,Imbruvica,12/3/12,Treatment of mantle cell lymphoma,Designated/Approved,,Treatment of patients with mantle cell lymphoma (MCL) who have received at least one prior therapy, 11/13/2013 , 11/13/2020 ,Treatment of patients with mantle cell lymphoma (MCL) who have received at least one prior therapy,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,383112,TRUE,Mantle cell lymphoma,6969,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2876,ibrutinib,Imbruvica,2/5/15,Treatment of nodal marginal zone lymphoma,Designated/Approved,,Treatment of patients with Marginal Zone Lymphoma (MZL) who require systemic therapy and have received at least one prior anti-CD20-based therapy., 01/18/2017 , 01/18/2024 ,Treatment of patients with Marginal Zone Lymphoma (MZL) who require systemic therapy and have received at least one prior anti-CD20-based therapy.,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,462214,TRUE,Marginal zone lymphoma,13237,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2877,ibrutinib,Imbruvica,2/2/16,Treatment of patients with extranodal marginal zone lymphoma (mucosa associated lymphoid tissue [MALT type] lymphoma),Designated/Approved,,Treatment of patients with Marginal Zone Lymphoma (MZL) who require systemic therapy and have received at least one prior anti-CD20-based therapy., 01/18/2017 , 01/18/2024 ,Treatment of patients with Marginal Zone Lymphoma (MZL) who require systemic therapy and have received at least one prior anti-CD20-based therapy.,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,462114,TRUE,Marginal zone lymphoma,13237,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2875,ibrutinib,Imbruvica,2/5/15,Treatment of splenic marginal zone lymphoma,Designated/Approved,,Treatment of patients with Marginal Zone Lymphoma (MZL) who require systemic therapy and have received at least one prior anti-CD20-based therapy., 01/18/2017 , 01/18/2024 ,Treatment of patients with Marginal Zone Lymphoma (MZL) who require systemic therapy and have received at least one prior anti-CD20-based therapy.,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,462314,TRUE,Marginal zone lymphoma,13237,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2867,ibrutinib,,5/16/13,Treatment of multiple myeloma,Designated,Not FDA Approved for Orphan Indication,,,,,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,397313,TRUE,Multiple myeloma,7108,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2872,ibrutinib,,6/12/17,Treatment of pancreatic cancer,Designated,Not FDA Approved for Orphan Indication,,,,,"Pharmacyclics, LLC",995 East Arques Avenue,,Sunnyvale,California,94085,United States,574317,TRUE,Pancreatic cancer,9364,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2869,ibrutinib,Imbruvica,10/15/13,Treatment of Waldenstrom's macroglobulinemia,Designated/Approved,,Treatment of patients with Waldenstrom's macroglobulinemia, 01/29/2015 , 01/29/2022 ,Treatment of patients with Waldenstrom's macroglobulinemia,"Pharmacyclics, LLC",995 E. Arques Avenue,,Sunnyvale,California,94085,United States,407413,TRUE,Waldenstrom macroglobulinemia,7872,1X70OSD4VX,BTK,Q06187,Kinase,Tyrosine-protein kinase BTK,BTK,,,"Ibrutinib is an inhibitor of Bruton’s tyrosine kinase (BTK). It forms a covalent bond with a cysteine residue in the active site of BTK (Cys481), leading to its inhibition. The inhibition of BTK plays a role in the B-cell receptor signaling and thus, the presence of ibrutinib prevents the phosphorylation of downstream substrates such as PLC-γ.[A32306] ",BTK|BMX|BLK,Bruton's tyrosine kinase (BTK) inhibitor
2131,Eculizumab,,9/21/00,Treatment of dermatomyositis,Designated,Not FDA Approved for Orphan Indication,,,,,"Alexion Pharmaceuticals, Inc.",121 Seaport Boulevard,,Boston,Massachusetts,2210,United States,136100,TRUE,Dermatomyositis,6263,A3ULP0F556,C5,P01031,Unknown,Complement C5,C5,,,,,
2135,eculizumab,Soliris,4/29/09,Treatment of atypical hemolytic uremic syndrome,Designated/Approved,,For the treatment of atypical Hemolytic Uremic Syndrome (aHUS), 09/23/2011 , 09/23/2018 ,,"Alexion Pharmaceuticals, Inc.",121 Seaport Boulevard,,Boston,Massachusetts,2210,United States,279509,TRUE,Hemolytic uremic syndrome,6588,A3ULP0F556,C5,P01031,Unknown,Complement C5,C5,,,,,
2138,eculizumab,,3/5/01,Treatment of idiopathic membranous glomerular nephropathy,Designated,Not FDA Approved for Orphan Indication,,,,,"Alexion Pharmaceuticals, Inc.",121 Seaport Boulevard,,Boston,Massachusetts,2210,United States,138800,TRUE,Membranous nephropathy,9180,A3ULP0F556,C5,P01031,Unknown,Complement C5,C5,,,,,
2133,eculizumab,Soliris,6/24/13,Treatment of neuromyelitis optica,Designated/Approved,,Soliris is indicated for the treatment of neuromyelitis optica spectrum disorder (NMOSD) in adult patients who are anti-aquaporin-4 (AQP4) antibody positive., 06/27/2019 , 06/27/2026 ,For the treatment of neuromyelitis optica spectrum disorder (NMOSD) in adult patients who are anti-aquaporin-4 (AQP4) antibody positive,"Alexion Pharmaceuticals, Inc.",121 Seaport Boulevard,,Boston,Massachusetts,2210,United States,398713,TRUE,Neuromyelitis optica spectrum disorder,6267,A3ULP0F556,C5,P01031,Unknown,Complement C5,C5,,,,,
